business_id,industry_sector,business_age_years,region_parish,annual_revenue,revenue_growth_yoy,profit_margin,avg_bank_balance,cash_to_monthly_expense_ratio,overdraft_days_last_12m,loan_amount_outstanding,debt_to_revenue,interest_rate_weighted_avg,term_months_remaining,days_past_due_max_last_12m,num_active_loans,num_employees,total_payroll_last_12m,missed_payroll_count_last_12m,payroll_growth_yoy,credit_score_business,num_returned_payments_last_12m,has_tax_lien,prior_default_or_bankruptcy,avg_monthly_card_spend,card_spend_growth_yoy,utilization_rate_card,days_late_card_payment_max_last_12m,igs_spend_growth_tract,igs_new_businesses_growth_tract,igs_small_business_loans_growth_tract,igs_personal_income_growth_tract,igs_spending_per_capita_growth_tract,igs_labor_market_engagement_index,igs_minority_women_owned_pct,igs_commercial_diversity_pct,igs_tract_population,igs_median_income_tract,revenue_growth_vs_tract_benchmark,spending_growth_vs_tract_benchmark,labor_market_health_score,risk_score,default_flag
100920,Retail,10.2,Ouachita,789830,0.0613,0.3724,77777.97,1.88,0,621793,0.7872,0.035,24,0,1,7,212554.49,0,0.0742,850,0,0,0,5423.34,0.1089,0.435,0,0.1286,-0.0039,-0.0357,-0.1149,-0.2611,63.5,0.3621,0.0193,4927,23810,0.0652,-0.0197,26.42,0,0
100921,Real Estate,1.2,East Baton Rouge,149114,0.2378,0.013,3579.31,0.29,0,32243,0.2162,0.091,48,0,1,2,69966.64,,0.2397,696,1,0,0,1301.91,0.0244,0.4239,0,-0.0085,0.072,-0.2853,0.1436,-0.0638,51.2,0.0286,0.0181,5846,34054,0.1658,0.0329,48.68,68,0
100922,Healthcare,0.9,Ouachita,117202,0.4212,0.1993,5788.97,0.74,0,178579,1.5237,0.0658,36,60,1,1,,0,0.4681,735,0,0,0,611.02,0.3046,0.4453,0,0.0516,0.1039,0.119,0.0644,-0.0246,53.8,0.1334,0.0087,3758,85573,0.3173,0.253,43.91,60,0
100923,Real Estate,5.7,East Baton Rouge,1597645,0.4144,0.2329,53953.19,0.53,0,0,0,0.0372,0,0,0,10,653002.53,0,0.439,847,0,0,0,12351.17,0.2905,0.0522,0,-0.168,-0.1791,-0.1287,0.113,0.1399,77.6,0.3138,0.0196,2629,94826,0.5935,0.4585,48.9,0,0
100924,Transportation,9.3,Rapides,137932,0.2137,0.1216,,0.5,0,0,0,0.0725,0,0,0,1,58534.92,0,0.1469,765,0,0,0,712.33,0.0099,0.1775,0,-0.2491,0.0208,-0.0127,-0.0082,-0.0279,49.4,0.1379,0.0198,8139,39341,0.1929,0.259,29.86,11,0
100925,Construction,5.6,Lafayette,5164156,-0.1017,0.1756,216174.85,0.61,0,0,0,0.0362,0,0,0,27,2718289.04,0,-0.1816,810,0,0,0,38427.92,0.0372,0.2998,0,-0.1028,-0.0397,-0.1571,0.2299,0.0239,49.7,0.2062,0.0111,7762,79338,-0.062,0.14,50.82,11,0
100926,Retail,1.2,Caddo,215985,-0.0629,0.125,8527.6,0.54,0,0,0,0.0662,0,0,0,1,90611.19,0,-0.129,747,0,0,0,0,,,0,-0.0255,0.1427,-0.3268,-0.0455,0.1308,80.7,0.2234,0.0229,5967,38045,-0.2056,0.0255,51,21,0
100927,Food Services,9.3,St. Tammany,324718,0.1887,0.2579,4990.54,0.25,10,313674,0.966,0.035,12,0,2,3,122511.51,1,0.2692,781,0,0,0,3158.98,0.0975,0.1416,0,0.0165,0.1198,0.0368,-0.0551,-0.1562,54.5,0.1817,0.0072,5891,48869,0.0689,0.081,33.18,48,0
100928,Healthcare,3.3,Lafayette,889164,-0.253,0.1389,51826.5,,8,375692,0.4225,0.0537,24,30,3,6,459001.09,0,-0.208,755,2,0,0,0,,,0,0.0823,-0.212,-0.0595,-0.1007,-0.0062,46.5,0.0504,0.0191,7232,50996,-0.041,-0.0823,7.23,69,0
100929,Professional Services,12.2,Caddo,45724,-0.0214,0.1519,,0.33,0,73086,1.5984,0.0364,84,30,2,1,19820.88,2,-0.062,696,0,0,0,351.44,-0.1201,0.3316,0,0.1277,0.0698,-0.1329,-0.0072,0.0888,32.4,0.1551,0.0183,2568,54843,-0.0912,-0.2478,22.21,100,1
100930,Food Services,24.7,Rapides,4336851,-0.1324,0.3875,413730.61,1.87,0,0,0,0.041,0,0,0,34,1260507.36,0,-0.0953,850,1,0,0,0,,,0,0.0388,-0.1899,-0.193,0.0606,0.0296,56.1,0.1505,0.0149,6225,22000,0.0575,-0.0388,30.22,0,0
100931,Retail,1.3,Rapides,321662,-0.2289,0.1538,21343.17,0.94,0,129956,0.404,0.0752,24,0,1,3,133076.17,0,-0.2089,,0,0,0,1730.4,-0.1761,0.5668,0,-0.254,-0.2078,-0.0596,0.0887,0.0219,59.9,0.084,0.0078,5916,40331,-0.0211,0.0779,34.42,34,0
100932,Real Estate,2.4,Rapides,269666,0.0845,0.0302,17065.61,0.78,0,56018,0.2077,0.0978,24,0,2,1,77058.86,0,0.0471,771,0,0,0,1801.99,0.0104,0.0691,0,-0.2632,-0.0916,-0.1611,-0.0589,-0.0547,55,0.2937,0.0208,5883,41188,0.1761,0.2736,22.53,25,0
100933,Agriculture,4.7,Caddo,178105,0.2037,-0.0705,3641.6,0.23,9,33575,0.1885,0.0677,48,30,1,2,72890.04,4,0.1475,620,0,0,0,0,,,0,-0.0056,-0.003,-0.1766,0.1275,0.1015,40.6,0.2191,0.0193,4642,61609,0.2067,0.0056,36.96,100,1
100934,Healthcare,6.2,Orleans,884005,0.1621,0.2052,48622.22,0.83,0,1336295,1.5116,0.0435,60,0,1,5,291798.95,0,0.0323,784,0,0,0,7700.42,0.025,0.1365,0,0.1437,0.1774,0.0342,0.0427,0.0291,48.5,0.1748,0.0157,2174,23301,-0.0153,-0.1187,42.24,33,0
100935,Retail,11.3,Jefferson,576211,0.056,0.2366,14145.84,0.39,0,286540,0.4973,0.036,48,0,2,3,244378.7,0,-0.0831,850,0,0,0,0,,,0,-0.1666,-0.2224,-0.1653,0.1579,0.1277,62.9,0.2141,0.0199,5573,35478,0.2784,0.1666,42.41,0,0
100936,Food Services,5.5,Caddo,145102,-0.0475,0.1839,3778.24,0.38,12,61324,0.4226,0.0574,36,90,3,1,66778.11,2,-0.1103,640,1,0,0,697.08,-0.1017,0.0963,10,-0.0224,-0.0082,0.3677,0.042,0.0831,38.3,0.1383,0.0122,8372,83218,-0.0393,-0.0793,26.77,100,1
100937,Retail,2.3,Tangipahoa,140204,-0.0854,0.2317,5608.33,0.62,0,94318,0.6727,0.0578,60,15,3,1,75123.22,2,-0.0458,696,0,0,0,1381.13,-0.2342,0.0114,60,-0.0229,0.2145,0.2827,0.0198,-0.1011,60.8,0.0975,0.0134,8319,82122,-0.2999,-0.2113,49.18,77,0
100938,Technology,7.7,Jefferson,2329549,0.2217,0.2458,173608.61,1.19,0,0,0,0.0467,0,0,0,19,833769.99,0,0.2304,,0,0,0,12380.86,0.2927,0.0722,0,-0.0268,0.1503,-0.2974,0.0555,-0.0077,56.6,0.1253,0.0096,6967,63812,0.0714,0.3195,47.02,0,0
100939,Retail,2.4,Tangipahoa,257726,-0.0825,0.2304,15529.35,0.94,8,0,0,0.0636,0,0,0,3,106343.77,1,-0.1347,758,1,0,0,703,-0.122,0.0451,30,0.0388,-0.0349,-0.1003,-0.05,0.0407,57.3,0.2355,0.0071,4817,39462,-0.0476,-0.1608,27.63,45,0
100940,Professional Services,3.5,East Baton Rouge,64840,-0.0888,0.1955,6862.64,1.58,0,66417,1.0243,0.0631,36,15,2,1,19281.08,1,-0.0977,761,0,0,0,0,,,0,0.297,0.0948,-0.0428,0.0704,-0.2376,43.3,0.247,0.0236,4290,28719,-0.1836,-0.297,37.76,55,0
100941,Food Services,12.1,St. Tammany,335103,0.1205,0.224,,0.63,0,287832,0.8589,0.0603,36,0,2,2,150963.29,0,0.1213,833,0,0,0,2535.64,-0.0687,0.4947,0,0.1802,0.0187,-0.2174,-0.0207,0.0006,61.3,0.43,0.0164,2935,42760,0.1018,-0.2489,35.64,16,0
100942,Healthcare,3.3,St. Tammany,461972,-0.1858,0.0123,21647.37,0.57,0,0,0,0.0681,0,0,0,4,162617.07,0,-0.0974,778,0,0,0,0,,,0,0.2242,-0.0135,0.2739,0.0005,0.0203,60.2,0.3769,0.0104,5621,46740,-0.1723,-0.2242,35.49,30,0
100943,Professional Services,2.5,St. Tammany,1468967,0.0487,0.2537,111333.35,1.22,0,1967776,1.3396,0.0678,12,0,1,9,532096.99,0,0.0649,775,0,0,0,0,,,0,0.0661,0.1339,-0.0593,0.2181,0.1057,72.2,0.1105,0.0079,7178,27761,-0.0852,-0.0661,71.82,27,0
100944,Transportation,3.7,Calcasieu,205298,-0.0864,0.1081,2488.62,0.16,8,61665,0.3004,0.0494,24,0,1,2,70362.19,1,-0.1037,697,2,0,0,241.76,0.1037,0.6492,60,0.1559,-0.088,-0.0775,0.1147,-0.0835,68.5,0.3769,0.0102,2990,40306,0.0016,-0.0522,48.17,94,1
100945,Food Services,8.5,Caddo,292416,-0.1177,0.1205,37869.29,1.77,0,400636,1.3701,0.069,60,0,1,6,103516.9,1,-0.229,757,0,0,0,0,,,0,0.2204,-0.0402,0.0662,0.1936,0.1813,33.8,0.148,0.0242,8458,63449,-0.0775,-0.2204,37.63,65,0
100946,Retail,0.9,Orleans,542282,-0.025,0.1563,57123.97,1.5,0,887334,1.6363,0.0804,24,0,1,3,241815.94,0,0.062,716,0,0,0,2139.79,-0.022,0.8398,0,0.0809,-0.0177,0.0036,-0.2288,-0.1476,84.2,0.3556,0.0209,3485,49990,-0.0073,-0.1029,26.76,68,0
100947,Retail,7.6,East Baton Rouge,276998,0.196,0.0008,21048.36,0.91,0,0,0,0.0752,0,0,0,2,148863.89,0,0.2791,765,0,0,0,0,,,0,-0.0377,0.0455,0.208,0.0567,0.0587,68.1,0.3186,0.0133,5742,44132,0.1505,0.0377,48.8,19,0
100948,Technology,5.4,Rapides,1381984,0.0689,0.0775,50037.64,0.47,0,0,0,0.0742,0,0,0,5,528620.69,1,-0.042,,0,0,0,0,,,0,-0.0012,-0.0496,0.1212,0.0809,-0.0172,45.4,0.2278,0.0195,4132,22000,0.1185,0.0012,32.85,50,0
100949,Real Estate,3.3,Caddo,231731,0.0945,0.0664,14633.46,0.81,0,0,0,0.0798,0,0,0,1,77832.88,1,0.0999,676,0,0,0,0,,,0,0.0454,-0.0958,0.007,0.0082,0.0405,47.7,0.3348,0.0215,7787,67725,0.1903,-0.0454,24.65,51,0
100950,Professional Services,5.4,Tangipahoa,228463,0.197,0.0848,5395.28,0.31,0,182244,0.7977,0.0912,24,0,1,2,67013.46,1,0.2359,812,1,0,1,0,,,0,0.0646,-0.2504,-0.0812,0.1151,-0.0197,33.8,0.4569,0.0102,3150,47144,0.4474,-0.0646,19.27,70,0
100951,Professional Services,4.9,Tangipahoa,395670,0.1672,0.3132,34121.12,1.51,0,0,0,0.035,0,0,0,2,101395.16,,0.159,729,0,0,0,2253.25,0.1525,0.2389,0,0.0925,-0.29,-0.0337,0.0285,0.0792,67.6,0.2154,0.0194,4155,42365,0.4572,0.06,28.91,0,0
100952,Professional Services,4.6,Jefferson,736406,-0.0093,0.1286,18873.88,0.35,0,1008651,1.3697,0.0755,48,60,2,8,376881.65,1,0.036,661,0,0,0,6299.41,-0.0482,0.2174,0,-0.2116,-0.2155,0.0007,0.071,-0.0132,25,0.2162,0.0149,6518,41811,0.2062,0.1634,11.32,100,1
100953,Retail,5.2,Rapides,273414,0.1524,0.0845,15747.18,0.75,0,0,0,0.0479,0,0,0,2,106399.31,0,0.2872,737,0,0,0,2408.67,0.1071,0.1246,0,-0.002,-0.145,-0.0031,0.0632,0.179,43.6,0.1824,0.0135,3739,74692,0.2974,0.1091,25.23,20,0
100954,Technology,5.1,Calcasieu,571380,-0.0071,0.1367,15192.01,0.37,0,882715,1.5449,0.0667,60,0,1,5,,1,0.0413,736,0,0,0,3757.26,-0.0441,0.7569,0,0.2108,-0.0698,-0.2477,0.0877,0.0099,55.4,0.2315,0.0169,5708,48352,0.0627,-0.2549,38.52,84,1
100955,Construction,2.8,Tangipahoa,3150395,0.1264,0.1948,200841.94,0.95,0,5612423,1.7815,0.0366,24,15,4,64,1006742.14,0,0.1343,806,0,0,0,28834.58,0.1653,0.236,0,-0.1615,-0.0277,-0.4908,0.2763,0.0784,49.1,0.0584,0.0056,2167,45797,0.1541,0.3268,55.71,44,0
100956,Construction,3.9,St. Tammany,531758,0.2592,-0.0426,7448.76,0.16,0,192533,0.3621,0.0837,48,30,2,3,275605.39,3,0.116,607,0,0,0,5000.91,0.3246,0.4357,0,-0.0452,-0.0097,0.0804,-0.0372,-0.0371,60.9,0.2917,0.011,4625,28416,0.2689,0.3698,32.34,100,1
100957,Healthcare,7.3,Jefferson,619394,0.1445,0.1733,5746.26,0.13,0,822997,1.3287,0.0563,12,0,3,4,301827.2,3,0.1568,651,0,0,0,4849.52,-0.0736,0.3267,0,-0.056,0.1107,-0.4533,-0.0737,0.2536,36.4,0.1737,0.011,4371,56383,0.0338,-0.0176,20,100,1
100958,Retail,1.6,Lafayette,1929637,-0.2442,0.0652,238645.33,1.59,0,452945,0.2347,0.0748,48,0,1,21,995849.9,1,-0.2355,699,0,0,0,0,,,0,-0.1505,-0.1075,0.1419,0.1931,0.043,37.6,0.4482,0.0063,2442,61393,-0.1367,0.1505,36.49,61,0
100959,Retail,6.1,Ouachita,476557,-0.0793,0.1753,11812.04,0.36,10,641192,1.3455,0.0599,12,30,4,4,227817.79,2,-0.0315,687,1,0,0,0,,,0,-0.1298,-0.1445,-0.3632,0.0278,0.1142,33.1,0.2861,0.0113,3656,42831,0.0652,0.1298,15.42,100,1
100960,Manufacturing,1.8,Jefferson,1053136,0.1725,0.0049,33067.9,0.38,0,0,0,0.0807,0,0,0,6,342148.76,3,0.2268,692,0,0,0,1624.07,0.1024,0.2212,0,0.1599,-0.1187,-0.2262,0.1329,-0.039,56.1,0.1297,0.0071,5797,34106,0.2912,-0.0575,41.01,91,1
100961,Retail,5.9,Jefferson,388410,-0.4441,0.1328,21065.22,0.75,0,0,0,0.035,0,0,0,2,139921.4,2,-0.4386,679,0,0,0,2304.04,-0.2449,0.076,0,0.07,-0.2052,0.0169,0.0425,-0.1281,51.1,0.4038,0.0236,6001,49773,-0.2389,-0.3149,24.65,82,1
100962,Professional Services,1.5,Tangipahoa,149218,0.1012,0.0927,9879.67,0.88,0,26091,0.1749,0.0678,24,15,2,1,72463.34,0,0.1009,695,0,0,0,416.3,0.1966,0.3257,0,0.074,-0.0267,-0.1257,0.0651,-0.1358,42.6,0.3666,0.0222,5795,33092,0.1279,0.1226,30.74,40,0
100963,Food Services,3.1,Caddo,557430,0.0888,0.0066,35233.18,0.76,0,0,0,0.0597,0,0,0,3,191497.01,0,-0.0063,705,0,0,0,3578.95,0.1847,0.5878,0,-0.0656,-0.0166,-0.0223,0.1064,-0.0422,50.2,0.292,0.0243,4644,50996,0.1054,0.2503,39.93,42,0
100964,Construction,6.6,Rapides,387539,0.63,0.3238,15071.16,0.69,0,123934,0.3198,0.035,36,30,2,3,193183.11,1,0.6052,760,0,0,0,0,,,0,-0.0091,-0.0366,-0.5911,0.0344,0.0784,28.5,0.0488,0.016,2280,67094,0.6666,0.0091,18.71,11,0
100965,Food Services,4.7,Lafayette,736496,0.1251,0.1743,,1.6,0,199532,0.2709,0.0636,48,0,1,8,277360.47,0,-0.0852,695,0,0,0,0,,,0,0.1643,-0.1149,-0.1622,0.1601,0.142,54.8,0.0979,0.0055,8047,49593,0.24,-0.1643,43.14,22,0
100966,Construction,5.4,St. Tammany,861065,0.0061,0.2269,42816.59,0.77,0,360031,0.4181,0.0363,84,0,2,6,357719.44,0,-0.0099,803,0,0,0,0,,,0,-0.0064,0.1439,-0.1886,0.1182,-0.2587,31.7,0.0831,0.0103,5982,55960,-0.1378,0.0064,38.03,8,0
100967,Manufacturing,2.5,Caddo,1588066,0.286,0.0831,145582.42,1.2,0,615049,0.3873,0.0509,36,0,1,9,,0,0.2548,850,0,0,0,0,,,0,0.0812,0.0171,-0.1205,0.2246,-0.0317,38,0.3297,0.0112,7941,52593,0.2689,-0.0812,46.12,0,0
100968,Food Services,9.8,East Baton Rouge,1653116,-0.0458,0.2073,83996.34,0.77,0,0,0,0.0367,0,0,0,10,616668.17,0,0.0786,768,0,0,0,0,,,0,0.237,-0.0047,-0.3552,-0.0035,0.0404,76.6,0.1649,0.0172,5033,95000,-0.0411,-0.237,45.37,8,0
100969,Healthcare,4.8,Tangipahoa,189664,0.0393,0.0298,3262.27,0.21,0,0,0,0.0596,0,0,0,1,93689.58,3,0.0143,639,1,0,0,689.58,0.1363,0.2517,0,-0.0795,0.0505,-0.1642,-0.0385,0.1731,40.1,0.0666,0.0064,6245,67814,-0.0112,0.2158,22.74,100,1
100970,Healthcare,4.3,Rapides,663634,0.0495,0.0754,14501.72,0.28,0,218378,0.3291,0.0619,48,15,2,7,350100.85,1,0.0084,789,0,0,0,4278.96,0.0799,0.2249,0,0.039,-0.2505,-0.2419,0.0012,-0.019,42.3,0.1658,0.0117,3211,50732,0.3,0.0409,12.98,49,0
100971,Professional Services,5.5,Orleans,481622,0.162,0.0641,16333.19,0.43,0,813312,1.6887,0.0421,36,60,4,3,244981.81,1,0.1755,619,0,0,0,3979.08,0.0211,0.5347,0,0.162,0.1432,0.094,0.1095,0.105,62.4,0.0706,0.0161,4540,69679,0.0188,-0.1409,55.55,100,1
100972,Technology,0.8,St. Tammany,562653,-0.1731,0.1247,25285.52,0.62,8,0,0,0.0834,0,0,0,3,272731.5,0,-0.1191,775,0,0,0,0,,,0,-0.1018,-0.306,0.0832,0.0362,-0.0734,40.2,0.1724,0.023,7602,54110,0.1329,0.1018,12.44,29,0
100973,Manufacturing,4.9,Caddo,2917751,0.2134,0.2926,318580.04,1.85,0,0,0,0.0377,0,0,0,51,863228.77,0,0.2458,850,0,0,0,25586.05,0.2412,0.4971,0,-0.0288,0.0355,-0.2828,0.0606,0.1348,17.8,0.5353,0.021,6415,68988,0.1779,0.27,18.52,0,0
100974,Food Services,5.7,St. Tammany,239173,-0.0857,0.2283,17550.43,1.14,0,349318,1.4605,0.0399,36,0,2,5,94139.02,0,-0.0482,798,0,0,0,0,,,0,-0.1114,0.0668,-0.2875,-0.1163,0.2965,46.1,0.3856,0.0226,2581,47570,-0.1525,0.1114,19.37,33,0
100975,Retail,3,Rapides,576588,0.4831,0.2831,46615.95,1.35,14,953771,1.6542,0.035,36,0,3,5,145307.79,0,0.3292,812,2,0,0,3758.57,0.5672,0.599,0,0.0719,0.0326,0.2198,0.0323,0.0491,28.3,0.0891,0.0073,2714,60374,0.4505,0.4953,21.84,51,0
100976,Food Services,10.6,East Baton Rouge,342134,-0.3029,0.2674,15600.97,0.75,0,436053,1.2745,0.0378,60,60,1,1,156469.16,0,-0.5,754,0,0,0,0,,,0,-0.0232,0.0588,-0.407,0.1743,0.1423,42.7,0.1764,0.0122,4304,78374,-0.3617,0.0232,45.99,64,0
100977,Professional Services,1.4,East Baton Rouge,321278,-0.1366,0.1418,18500.85,,0,527557,1.6421,0.07,24,0,4,7,146666.75,0,-0.1579,724,0,0,0,2233.59,-0.2549,0.1277,0,-0.1856,-0.2103,-0.4628,0.1119,0.1659,49.1,0.2312,0.0169,7549,47335,0.0737,-0.0693,30.14,63,0
100978,Retail,9.7,St. Tammany,479193,-0.4164,0.104,7032.24,0.2,4,527410,1.1006,0.0576,24,0,3,3,171746.38,2,-0.3345,662,0,0,0,3910.46,-0.4063,0.3781,0,0.0613,-0.0084,0.1464,0.1117,0.0409,38.2,0.1328,0.0116,7747,64910,-0.408,-0.4676,33.67,100,1
100979,Healthcare,13.1,East Baton Rouge,632577,0.6823,0.2501,44048.4,1.11,0,1123787,1.7765,0.0373,48,0,2,4,189836.77,0,0.6557,,0,0,0,0,,,0,0.1442,0.116,0.173,0.1647,0.0261,44.4,0.2444,0.0189,2459,60482,0.5663,-0.1442,48.91,2,0
100980,Professional Services,7.9,Caddo,187231,-0.2399,0.1263,4019.48,0.29,0,230356,1.2303,0.0556,12,0,3,1,57487.99,3,-0.266,662,1,0,0,1864.65,-0.2294,0.2096,0,-0.0516,0.0653,-0.0454,-0.0232,0.0116,76.9,0.1994,0.0231,4847,50892,-0.3052,-0.1778,47.08,100,1
100981,Food Services,3.2,St. Tammany,215977,0.1972,0.1969,14154.58,0.98,0,0,0,0.063,0,0,0,3,97696.19,0,0.1686,762,0,0,0,1311.72,0.4075,0.5252,0,0.0725,0.0157,0.0179,0.1589,-0.028,26.1,0.4403,0.017,7574,75487,0.1815,0.335,32.34,9,0
100982,Transportation,6.3,Caddo,418597,0.1899,0.0307,29006.68,0.86,0,584856,1.3972,0.0827,36,90,3,2,216913.87,0,0.1211,737,0,0,0,0,,,0,-0.0453,0.01,0.1051,0.0534,0.1973,85,0.116,0.0085,5202,27527,0.1799,0.0453,56.84,84,1
100983,Retail,2.5,East Baton Rouge,470619,-0.1693,0.1053,13818.12,0.39,11,682051,1.4493,0.0793,36,90,3,2,212807.02,1,-0.1077,609,2,1,0,0,,,0,-0.0065,0.0629,-0.0101,-0.0763,0.1193,16.8,0.1396,0.0205,6374,22000,-0.2322,0.0065,5.59,100,1
100984,Retail,18.1,Calcasieu,249876,0.2001,0.2726,5154.25,0.34,0,0,0,0.048,0,0,0,1,97426.49,0,0.1031,850,0,0,0,1720,0.3435,0.4146,0,-0.0193,0.0792,-0.0789,0.2934,0.0143,44.1,0.1165,0.0073,2618,22000,0.1209,0.3628,59.76,0,0
100985,Manufacturing,4.6,Ouachita,1740619,-0.2052,0.2968,128765.58,1.26,7,2744618,1.5768,0.035,24,0,4,9,483754.52,0,-0.2731,792,1,0,0,7209.46,-0.3638,0.0341,0,-0.3191,0.0666,-0.0049,0.2277,-0.0928,41.4,0.0663,0.0246,4928,52838,-0.2718,-0.0447,50.94,51,0
100986,Healthcare,2.6,Orleans,438694,-0.149,0.0239,25956.36,0.73,0,0,0,0.0595,0,0,0,2,194317.84,1,-0.1004,678,0,0,0,2228.01,-0.1605,0.2051,0,0.0216,-0.2006,0.4986,0.0661,-0.0503,68.2,0.1571,0.0203,6157,36870,0.0516,-0.1821,37.5,66,0
100987,Manufacturing,0.5,Tangipahoa,4876795,-0.3136,0.2001,,1.19,0,0,0,0.06,0,0,0,30,2290852.56,1,-0.2581,,0,0,0,27370.54,-0.3987,0.4459,0,-0.1334,0.0627,-0.0378,-0.0054,-0.1417,49.3,0.1999,0.0232,7698,60676,-0.3763,-0.2653,32.17,38,0
100988,Construction,5.3,Rapides,7051810,0.1773,0.2171,100995.5,0.22,0,8018627,1.1371,0.0379,36,30,1,53,3379499.28,1,0.1602,724,0,0,0,0,,,0,0.0419,0.0535,0.1851,0.0669,-0.1054,68.7,0.0769,0.0174,3730,51235,0.1238,-0.0419,50.58,63,0
100989,Food Services,11.5,Orleans,1237516,-0.4009,0.182,45485.31,0.54,0,0,0,0.0383,0,0,0,13,484501.94,1,-0.4271,749,0,0,0,8676.74,-0.3001,0.0375,0,0.1919,-0.0203,0.0763,0.0781,0.0926,65.2,0.3023,0.0099,4056,71035,-0.3806,-0.492,45.92,46,0
100990,Transportation,7.7,Caddo,993910,0.1166,0.2039,74842.96,1.14,0,1544397,1.5539,0.035,36,0,3,5,,0,0.2051,,0,0,0,0,,,0,-0.0305,0.2473,-0.0332,0.2209,-0.1173,57.9,0.3636,0.0147,8255,68968,-0.1307,0.0305,69.19,21,0
100991,Transportation,10.6,Ouachita,639293,0.0028,0.1735,13207.48,0.3,0,0,0,0.0538,0,0,0,6,278261.99,2,-0.0706,776,0,0,0,4293.03,0.0557,0.2342,0,-0.2922,0.0218,0.1297,0.0162,0.0084,23,0.1499,0.0086,3913,45265,-0.019,0.3479,16.51,49,0
100992,Manufacturing,19.8,Ouachita,1087637,0.4135,0.2893,21464.57,0.33,0,845049,0.777,0.0469,48,30,1,5,317457.8,0,0.5023,742,0,0,0,10663.14,0.4923,0.3647,0,-0.2541,-0.1141,0.1209,0.312,0.0264,34.7,0.1572,0.0064,7768,34296,0.5276,0.7464,46.32,24,0
100993,Food Services,5.5,Calcasieu,75639,0.0372,0.2128,3483.97,,0,50576,0.6686,0.0576,60,0,1,1,,0,0.0577,850,0,0,0,415.47,-0.0582,0.1583,0,0.0786,0.0979,-0.093,-0.0787,-0.0309,38,0.3525,0.0232,2455,72824,-0.0607,-0.1368,19.82,7,0
100994,Professional Services,4.6,Lafayette,117159,0.2166,0.365,,0.64,7,54433,0.4646,0.0452,84,0,1,2,54781.31,0,0.2466,850,6,0,0,0,,,0,-0.0933,-0.1025,-0.1089,0.062,0.1272,27.9,0.2344,0.0177,5802,78777,0.3191,0.0933,17.81,37,0
100995,Construction,22.1,Lafayette,478190,0.1425,0.3978,10655.92,0.44,0,0,0,0.035,0,0,0,11,215229,0,0.0809,850,0,0,0,0,,,0,0.199,0,0.1392,0.107,-0.089,43.9,0.237,0.0185,5420,25742,0.1425,-0.199,37.04,0,0
100996,Retail,6.3,Caddo,1256172,0.0073,0.1753,23732.54,0.27,0,992098,0.7898,0.035,24,0,1,8,431374.53,0,0.0217,836,0,0,0,0,,,0,-0.1167,0.072,-0.1007,0.0502,-0.034,29.6,0.1288,0.0124,3973,37106,-0.0647,0.1167,26.38,16,0
100997,Technology,1.7,Ouachita,1181068,0.2753,0.2351,17980.04,0.24,14,739831,0.6264,0.0384,60,0,3,9,327357.3,0,0.2133,820,0,0,0,6320.26,0.2927,0.4565,0,-0.0644,-0.1111,0.1568,0.0734,0.0663,37.8,0.0888,0.0165,6693,33670,0.3864,0.3571,24.46,24,0
100998,Retail,3.2,Calcasieu,256891,0.1136,-0.0058,2124.66,0.1,8,451945,1.7593,0.0783,48,120,2,1,105997,0,0.0738,596,8,0,1,0,,,0,-0.1148,0.1057,0.0224,0.0604,0.0605,49.4,0.1724,0.0079,3790,41416,0.0079,0.1148,40.96,100,1
100999,Agriculture,21.4,Tangipahoa,100021,0.2277,0.2676,4297.52,0.7,0,155672,1.5564,0.043,24,15,1,1,33209.67,0,0.1876,790,1,0,0,0,,,0,-0.0022,-0.0957,0.0808,0.0088,-0.0212,23.6,0.0961,0.0202,8116,50963,0.3234,0.0022,10.26,37,0
101000,Construction,7.1,Tangipahoa,6097665,-0.1741,0.167,204305.17,0.48,0,0,0,0.035,0,0,0,36,2471996.17,2,-0.1683,665,1,0,0,20296.45,-0.1266,0.1085,0,-0.2538,-0.0293,0.3372,0.1765,0.1848,50.9,0.0832,0.0156,2111,81478,-0.1448,0.1272,46.72,82,1
101001,Retail,11.6,Orleans,708085,0.1462,0.1125,28509.32,0.54,0,401618,0.5672,0.0632,24,0,1,3,272551.36,0,0.1348,701,0,0,0,4837.44,0.1679,0.2105,0,0.2696,-0.0905,0.3614,0.0018,0.0093,54.5,0.1543,0.0113,7875,60945,0.2367,-0.1017,28.35,39,0
101002,Healthcare,2.3,St. Tammany,1406987,0.2064,0.0643,71704.54,0.65,0,2021229,1.4366,0.0896,36,0,1,8,732280.52,0,0.1374,695,0,0,0,7353.93,0.1303,0.224,0,0.0867,0.1473,0.0786,0.1023,-0.0425,15,0.1177,0.021,2975,22000,0.0591,0.0436,26.6,61,0
101003,Real Estate,11.6,Rapides,348838,-0.2096,0.057,10028.44,0.37,0,351751,1.0084,0.0479,60,30,1,3,136841.18,0,-0.2177,,0,0,0,826.36,-0.262,0.1814,0,0.0002,-0.0124,-0.398,-0.072,0.0019,36.9,0.2732,0.0219,2276,51488,-0.1972,-0.2622,14.32,73,0
